datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2020-01-01,159.00734086337195,206.48727212657013,0.8150699000331046,0.0001552166585113903,4.56053865271064e-06,4.946914514361716e-06,-1.379329092589397e-06,5.413642555378064e-20,-4.446142361346571e-08,5.070298483118326e-06,1.3681615958167697e-07,1.6174586251489119e-07,0.25881904510252074,0.03449928458249355,0.9564270948542009,2020
2020-01-08,212.07325643982338,215.92458996736335,1.0384025212804804,-6.655505952380928e-05,-1.0531302133926776e-06,-2.1150359059398616e-06,1.3573554421772387e-06,2.2495351197828494e-20,4.375794903710275e-08,-2.4038584183673037e-06,-3.1593906402040656e-08,-7.657846188932789e-08,0.25881904510252074,0.09465114802284313,0.9551450888885124,2020
2020-01-15,241.0713081217811,219.54075517943502,1.179798934677203,-0.00010125516607990232,1.1929338300322948e-05,-3.5431933930346427e-06,-2.4797183529770085e-07,-7.859760429957675e-20,-7.857855058766928e-09,-2.9632634318079137e-06,3.5788014900914085e-07,-1.0393844527340494e-07,0.25881904510252074,0.14057528519107074,0.9561912480321147,2020
2020-01-22,122.93121522304256,242.36593469981224,0.5326985331281412,2.1271076523994573e-05,-7.147886988006154e-06,8.630434125173234e-07,-4.290132694788441e-08,6.611437372275171e-20,-1.536760722527949e-09,6.510026938043138e-07,-2.1443660964007055e-07,2.6352330592278712e-08,0.25881904510252074,0.21366543625181378,0.9504528414461433,2020
2020-01-29,131.93136140755698,259.4141049469304,0.5640251015245358,0.00020198538602057554,4.324561894218483e-06,6.384455180847288e-06,-2.8574175560043767e-06,-1.3342743782150233e-20,-9.186199821835305e-08,6.916786847418727e-06,1.2973685682657337e-07,2.1909225489092337e-07,0.3978093963817719,0.2720994255198164,0.9474917439227931,2020
2020-02-05,247.45666314279794,278.638100427946,0.9339942002710986,-0.00012586892216675982,-3.038252985719525e-06,-3.922360017094252e-06,2.9940839341836255e-06,3.78438473221045e-20,9.64660424736193e-08,-4.67429284525778e-06,-9.114758957154367e-08,-1.4661061325491397e-07,0.5,0.3295421921189183,0.943522836117889,2020
2020-02-12,236.76553769383284,300.13400145085717,0.8475566831940399,-1.0245028409090773e-05,-1.3813082034174274e-07,-3.3123372728834717e-07,1.012073863636854e-06,-6.653058785706505e-20,3.33184765534487e-08,-6.109730113637067e-07,-4.143924610396949e-09,-1.993255478468412e-08,0.5,0.3858007902930593,0.9390091289940258,2020
2020-02-19,289.65332525717116,325.8500832049297,0.972617232341407,-5.224223840552004e-05,1.2443755879160799e-06,-1.7537499061212496e-06,-1.2295047059325202e-06,3.4722543064992943e-20,-4.0429491797006955e-08,-1.1984157403857659e-06,3.7331267637822434e-08,-4.0483649644535e-08,0.5,0.44064692127288285,0.9345645393880473,2020
2020-02-26,220.16999082611582,351.4259657685054,0.6505772471199809,0.00028221886360851005,-1.942136897601567e-06,9.399636068098516e-06,1.8259058045082864e-07,5.385359428709503e-20,5.981319979084417e-09,8.411788734120384e-06,-5.826410692917851e-08,2.801946860492304e-07,0.5900471622462159,0.49392471176538544,0.9290672576124438,2020
2020-03-04,261.5128015145391,377.4648781388264,0.7241496320429973,-0.0002674233513683059,2.1443354650590104e-06,-8.91713572359207e-06,-1.1056222065386465e-07,8.175086717337576e-20,-3.6274686367197225e-09,-7.98953187485314e-06,6.43300639515924e-08,-2.664258311167453e-07,0.7071067811865476,0.5453021489118277,0.9234018615474979,2020
