datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2020-01-01,88.27759853409815,204.35507713510168,0.45844885854381173,0.00022534098151688974,3.947211263578048e-06,7.3403601305919634e-06,1.4531548757170388e-07,9.066113768648705e-20,4.7692528695731885e-09,6.716634799235226e-06,1.1841633790787965e-07,2.187800280568863e-07,0.25881904510252074,0.017229385706566805,0.9565962072279285,2020
2020-01-04,212.5094562136168,207.40633912934948,1.076170968109251,0.0004864464692482924,3.905711291254449e-06,1.567180845948561e-05,-4.6697038724361317e-07,8.781186919649745e-21,-1.5205557909879746e-08,1.4733485193621613e-05,1.1717133873799607e-07,4.747159211575323e-07,0.25881904510252074,0.04303422912527196,0.9563382455922629,2020
2020-01-07,214.60542423989077,211.23125908091043,1.1314232731473335,3.986706797090513e-05,-9.460732640549359e-06,2.01980075151601e-06,3.7371457236072464e-07,1.3444433260015886e-19,1.2169450145672578e-08,1.0838976674188517e-06,-2.8382197921729565e-07,5.694318750177915e-08,0.25881904510252074,0.06882657159566101,0.9558487369832247,2020
2020-01-10,215.2453211893695,215.8529268445839,1.0004589465029021,-0.0005171630677587485,1.596033141509737e-05,-1.770917768486091e-05,2.3454951600928712e-07,-8.008403239803577e-20,7.426723555352877e-09,-1.5585256887565233e-05,4.788099424530731e-07,-5.335033476124347e-07,0.25881904510252074,0.09455355644743459,0.9552239064253191,2020
2020-01-13,216.14763003657902,221.0798111980505,1.05309988204136,0.00024959558823529394,1.296720009578226e-06,7.900923334188547e-06,6.00490196081313e-08,-8.928723773410036e-21,1.88063064180784e-09,7.469852941176468e-06,3.89016002870538e-08,2.3646351083311375e-07,0.25881904510252074,0.12022392374951245,0.9543522260447023,2020
2020-01-16,250.43140829694323,224.45098664354995,1.209678574052814,0.0006975982532751092,-3.860636946801158e-05,2.4972329808153482e-05,-1.8085880640465917e-06,0.0,-5.843558497482552e-08,2.1470524017467235e-05,-1.1581910840407654e-06,7.667005697370569e-07,0.25881904510252074,0.13727877211326478,0.9535667466629205,2020
2020-01-19,208.96982369668245,197.55758067750386,1.0769625940675096,-0.0045259715639810435,0.00011612554789258932,-0.00015154520301357123,6.729857819907913e-07,-6.577150619817279e-20,2.4005758204583208e-08,-0.00013598104265402885,3.4837664367774964e-06,-4.553557817868508e-06,0.25881904510252074,0.17976658572556212,0.9685699129538176,2020
2020-01-22,137.07991331867248,237.91706719075998,0.593283912142114,-1.0562220653963755e-05,-1.4175487815051678e-05,-3.654570475743635e-08,-4.469536579620145e-08,3.019749170131351e-20,-1.6962080463480556e-09,-3.034580098800469e-07,-4.2526463445115946e-07,-5.875087288173865e-10,0.25881904510252074,0.1966978087836887,0.9512841474449805,2020
2020-01-25,132.64544930571643,244.49599167796356,0.5766102784897774,-4.902710215427431e-05,7.324770288123668e-06,-1.7367143722965675e-06,1.1350474866820256e-07,9.483315736171565e-20,3.806386485991115e-09,-1.504864489228523e-06,2.1974310864381802e-07,-5.324334711469412e-08,0.25881904510252074,0.2219451952452656,0.9500488192597674,2020
2020-01-28,118.5829782284772,251.62867254815845,0.4819245035140905,-4.659142726858209e-05,-1.0105595585659522e-05,-1.3734971646025684e-06,-2.507979936161165e-08,4.0737920206477685e-20,-9.32533014496627e-10,-1.3902188782487574e-06,-3.031678675692267e-07,-4.092515503372885e-08,0.25881904510252074,0.24704460192478322,0.9488336145229714,2020
2020-01-31,121.32021511888739,259.2409761394733,0.5567918366798,-1.6173171825930887e-05,9.776415930361903e-06,-6.454282923825279e-07,-2.5011215791826736e-07,6.809704089186658e-20,-7.944240286763448e-09,-4.1016150740203813e-07,2.9329247790968034e-07,-1.6979576685449042e-08,0.4201473554444416,0.27198488883466054,0.9474643775897945,2020
