datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2020-02-27 08:30:00,153.72432777777777,294.20284911543166,0.5301510771822097,-0.01728055555555556,0.04032071584264675,-0.00012819037141074046,-7.261111111111403e-05,0.0,-2.6499728580806827e-07,-0.0004966333333333336,0.0012096214752794039,-3.766211956579791e-06,0.5,0.47873384011578846,0.8660254037844387,2020
2020-02-27 09:00:00,147.17404444444446,362.5351543813006,0.407092561591953,0.001968888888888896,0.0355489162443896,-2.9896201466333274e-05,-1.2055555555555334e-05,0.0,-2.004232278130727e-08,6.268333333333138e-05,0.0010664674873316965,-8.908733471556132e-07,0.5,0.47873384011578846,0.9238795325112867,2020
2020-02-27 09:30:00,111.87819444444445,421.2170585568722,0.2661151778465176,-0.019396111111111097,0.029698812077628246,-6.556598660216914e-05,1.7555555555553164e-05,0.0,4.95925598886863e-08,-0.0005871500000000003,0.0008909643623288484,-1.981857366031681e-06,0.5,0.47873384011578846,0.9238795325112867,2020
2020-02-27 10:00:00,111.80124444444444,468.619389226206,0.2389391794207389,-0.008978333333333338,0.0230838887282904,-2.852989063170803e-05,-3.916666666666709e-05,0.0,-7.725879566745852e-08,-0.0002575999999999989,0.0006925166618487153,-8.327190802510005e-07,0.5,0.47873384011578846,0.9659258262890683,2020
2020-02-27 10:30:00,62.65441111111111,503.58197114945887,0.12485555949788604,-0.017201111111111098,0.015928205115166696,-3.832417334136819e-05,9.127777777777346e-05,0.0,1.8306127890766817e-07,-0.0005434166666666652,0.0004778461534550009,-1.2046435839133445e-06,0.5,0.47873384011578846,0.9659258262890683,2020
2020-02-27 11:00:00,96.11588202247191,525.2745512809802,0.18243047858261455,0.01990449438202243,0.008513790242421677,3.595361308186791e-05,0.00040134831460674934,0.0,7.531206908787499e-07,0.00047673033707865646,0.00025541370727266054,8.526721851923969e-07,0.5,0.47873384011578846,0.9914448613738104,2020
2020-02-27 11:30:00,90.80316111111111,533.3264187167415,0.17027280006348555,-0.014492777777777814,0.0007289882750407313,-2.7416421252185034e-05,-0.0005448333333333111,0.0,-1.0245862318933494e-06,-0.0002713333333333351,2.186964825121625e-05,-5.151167679975565e-07,0.5,0.47873384011578846,0.9914448613738104,2020
2020-02-27 12:00:00,75.71292222222222,527.4627703392489,0.14371291644848735,0.005872222222222205,-0.006976027189928181,1.2736694978443792e-05,-0.008745166666666672,0.0,-1.6814745574643923e-05,0.002799716666666668,-0.00020928081569784984,5.426524521746493e-06,0.5,0.47873384011578846,1.0,2020
2020-02-27 12:30:00,101.25927932960894,507.8654463027569,0.19867362289401289,-0.0032430167597765885,-0.014611097872511953,-2.6894351474847008e-06,0.00894530726256983,3.1787111738569427e-18,1.7198333777529155e-05,-0.0027808826815642466,-0.00043833293617535614,-5.240183187683293e-06,0.5,0.4787338401157884,1.0,2020
2020-02-27 13:00:00,121.66459444444445,474.9042666606304,0.25513417641129177,0.010568333333333272,-0.02176225209442912,2.9268056002762007e-05,-6.561111111109991e-05,0.0,-1.3749668461910797e-07,0.00033673333333333243,-0.0006528675628328819,9.19290685468597e-07,0.5,0.47873384011578846,0.9914448613738104,2020
