datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2020-01-01,120.79042819631432,204.81755175378558,0.6211872838147628,0.0005630000954836246,3.3641370917536138e-06,1.839600060933053e-05,-4.296763105131519e-08,1.15283828824583e-19,-1.4042930728550924e-09,1.6902893153824037e-05,1.0092411275291096e-07,5.523013062017721e-07,0.25881904510252074,0.021543447552047398,0.9565500723191112,2020
2020-01-05,210.6137937543329,209.321727991295,1.0880244456877315,-0.00017378521459633157,7.220032239872181e-06,-6.086238069701391e-06,-1.323501607065163e-08,1.377545585007107e-20,-3.8283406717513043e-10,-5.2095859330690516e-06,2.1660096719599176e-07,-1.8247229187088877e-07,0.25881904510252074,0.05594608296027393,0.9561353317046923,2020
2020-01-09,216.6841041852624,215.00111466634172,1.0411339155850012,-0.0002139914243102161,3.1610390175921934e-07,-6.846755686138017e-06,2.712527964209831e-07,-1.3582846008766946e-20,8.65967413713197e-09,-6.5011185682325655e-06,9.483117052821771e-09,-2.0800057282528124e-07,0.25881904510252074,0.09028098969116091,0.9553193216706122,2020
2020-01-13,224.7845774751086,221.92909522117412,1.0925459991707582,0.0003624587458745873,-8.75587348917652e-06,1.2201640696716567e-05,-4.1070773744019746e-07,-6.6793533178424914e-21,-1.3314543589445227e-08,1.0996974697469743e-05,-2.626762046756201e-07,3.7004358397833155e-07,0.25881904510252074,0.12452046970693739,0.954154344000227,2020
2020-01-21,145.01586136186603,233.4617717767718,0.6466773420292431,-0.0005090195668096683,2.084812831550038e-07,-1.6761630298332676e-05,3.4529664120634456e-08,1.96034462075437e-20,1.1410394575478385e-09,-1.5280945903526275e-05,6.254438494977325e-09,-5.031912207872429e-07,0.25881904510252074,0.19482876616295797,0.9531923281096057,2020
2020-01-25,112.51089027423401,245.64246550039803,0.48807822020568825,4.4715869715869304e-05,-1.9721539464658672e-06,1.5255786407804914e-06,-4.1580041579860395e-08,9.256667196827037e-20,-1.4193299232281176e-09,1.3539501039502264e-06,-5.916461839406597e-08,4.619315820038327e-08,0.25881904510252074,0.22616186458982487,0.9498405958118643,2020
2020-01-29,154.79701238337574,255.42598778556052,0.6724583730017237,-8.177268871925344e-05,-1.1047662763726298e-07,-2.708612498244481e-06,1.0432569974551479e-07,4.8554601108765594e-20,3.4566738801911897e-09,-2.4844783715008896e-06,-3.3142988290902585e-09,-8.229537711139399e-08,0.3196972912242254,0.25956111198994564,0.9481696803599231,2020
2020-02-02,156.02899726231956,265.9231455014712,0.62939773167195,0.000555666168906587,7.952778648274375e-07,1.8354542334143873e-05,-2.2979923676811268e-07,-8.260587980841938e-20,-7.586181532905474e-09,1.6738924838228208e-05,2.3858335944701986e-08,5.529121244841876e-07,0.5,0.2926461842298153,0.9462806815509661,2020
2020-02-06,285.9487661276839,277.1863823173076,1.0840782716865207,-0.00049901006166829,9.408097819342996e-07,-1.6517071877692693e-05,1.6390782213584654e-07,9.008625646098316e-21,5.437733525782039e-09,-1.501947419668945e-05,2.822429345775788e-08,-4.971434763885166e-07,0.49999999999999994,0.3253864561627118,0.9438920815909155,2020
2020-02-10,158.02540598900518,288.80007092936063,0.5775235825192659,-5.892007611798208e-05,5.393965324209644e-07,-1.9482596946130678e-06,2.0615287027775218e-08,-1.4029638007424226e-20,6.884910826370933e-10,-1.7737868696478815e-06,1.6181895973000327e-08,-5.865433816318237e-08,0.49999999999999994,0.3577390327062393,0.9412842176239566,2020
2020-02-14,240.87934073413928,301.6840285579477,0.8769437848669822,-1.8939863608184317e-05,4.665580294777024e-06,-6.781064802662884e-07,1.0074395536323707e-07,-2.79620647088636e-20,3.3273705967734567e-09,-5.984190948543946e-07,1.3996740884341278e-07,-2.13414055870181e-08,0.49999999999999994,0.3896738285748067,0.9387477142887014,2020
2020-02-18,298.21791780451844,316.0761945227634,0.9835185290128521,0.0005612949531580537,-7.218344904264088e-06,1.8746134813733944e-05,-1.688576609247177e-06,0.0,-5.6159343132757234e-08,1.734542157751558e-05,-2.1655034712807038e-07,5.792318473518452e-07,0.49999999999999994,0.4211415187488941,0.9359902303145959,2020
2020-02-22,292.39399802639394,331.6207631451031,0.9891065648246816,-0.00044392696089303,4.3607202816960525e-06,-1.4877903514260389e-05,1.4474754195312205e-06,5.206607017421333e-20,4.826496607527826e-08,-1.37520514526499e-05,1.3082160845135907e-07,-4.608165952503951e-07,0.49999999999999994,0.4521407165728594,0.9337276055291434,2020
2020-02-26,198.8773129389581,346.00362500760343,0.63449143716103,-0.00013943773939438224,2.546573821792497e-06,-4.562820262912742e-06,1.546578015474293e-07,7.271371078026654e-20,5.068543902460167e-09,-4.229529522295077e-06,7.639721465211852e-08,-1.3840517105811928e-07,0.49999999999999994,0.48256846484538185,0.9304331400011814,2020
2020-03-01,277.51801069967524,360.35556749832904,0.7755148463883422,0.00046043423271500765,6.281129630578889e-07,1.4794359633652039e-05,-4.489881956155737e-07,7.410847901868316e-20,-1.4424171621850948e-08,1.3947723440134418e-05,1.884338889115017e-08,4.4815804049611534e-07,0.7071067811865476,0.5124006618810039,0.9268514523440753,2020
2020-03-05,271.37185896452723,375.7976423366439,0.7439547905075564,-0.00027364725320115694,-1.2495349853571227e-06,-8.75348118288364e-06,3.3732617375763837e-07,-5.732254360931209e-21,1.0809645485697374e-08,-8.310615448161611e-06,-3.748604956171767e-08,-2.658473291322164e-07,0.7071067811865476,0.541622226068493,0.9239793160597425,2020
2020-03-09,196.30619830039163,389.86092976899533,0.5586432523915054,-7.870308085552095e-07,-2.948590654169379e-06,7.431043737918459e-08,5.6504775999175576e-08,3.804115788836534e-20,1.7757746019003205e-09,-4.0562357056686245e-08,-8.845771962406075e-08,1.6965807408065147e-09,0.7071067811865476,0.5702658314383772,0.9204089379540543,2020
2020-03-13,372.51607945862526,404.33116587884,0.9863222480460171,-2.8669346866158995e-06,7.931442381373533e-06,-3.5230002555451275e-07,2.3726356026774206e-08,4.8704422379629594e-20,8.822819725721219e-10,-9.312594740756555e-08,2.3794327144254185e-07,-1.0833685358405599e-08,0.7071067811865476,0.5981979831652199,0.9174104034623661,2020
2020-03-17,422.55816567779095,419.4486837474225,1.048096056498664,-0.0001289707503729169,-6.547583032497321e-06,-3.990806746455262e-06,3.1778973992958266e-08,-9.652978418756732e-20,9.500724882452661e-10,-3.878656203385243e-06,-1.9642749097537373e-07,-1.2000922414013127e-07,0.7071067811865476,0.6253549929208392,0.914945451816611,2020
2020-03-21,324.76650320217226,431.8420544036431,0.8121096000450705,0.0003686257068428769,4.4371842905683236e-06,1.1691470471882957e-05,-1.899739500601472e-07,1.2146040221910168e-19,-6.016867920055522e-09,1.1115763390304529e-05,1.3311552871728197e-07,3.5254917453250795e-07,0.7071067811865476,0.6519703749368987,0.9114102012826235,2020
