datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2023-02-10 07:00:00,35.472609375,62.20983845890228,0.5763182748453598,0.0112609375,0.0340061657624345,-0.00020311837580573466,9.114583333333134e-06,0.0,3.1867683456133365e-07,0.00033509374999999994,0.0010201849728730353,-6.1891543245404315e-06,0.49999999999999994,0.34561231267073317,0.7933533402912353,2023
2023-02-10 08:00:00,72.58427195767196,168.17691197222376,0.4309524821013047,0.018274166666666668,0.03890365263412503,-7.6006073482428525e-06,-2.3527777777777615e-05,0.0,-9.598435105953287e-08,0.0005552833333333332,0.001167109579023752,-1.9922291512942334e-07,0.5,0.3456123126707332,0.8660254037844387,2023
2023-02-10 09:00:00,139.87886450617285,297.45278443212726,0.46919197648369365,0.00534111111111111,0.03168118931706381,-2.8933006760387462e-05,9.999999999999554e-06,0.0,6.176694695249185e-08,0.00015723333333333408,0.0009504356795119079,-8.865202868973703e-07,0.5,0.3456123126707332,0.9238795325112867,2023
2023-02-10 10:00:00,107.99592777777778,389.755309151352,0.27939286610952896,-0.01861583333333333,0.019285869314380318,-6.200907678596486e-05,-8.333333333333252e-06,0.0,-1.3190366806496578e-08,-0.0005559749999999994,0.0005785760794314096,-1.8563151935369972e-06,0.5,0.3456123126707332,0.9659258262890683,2023
2023-02-10 11:00:00,45.02739722222222,433.02942250049364,0.1041747786789451,-0.0017502777777777781,0.004796746233532047,-5.773600546554952e-06,-4.416666666666443e-06,0.0,-7.993432041818347e-09,-5.1183333333333145e-05,0.00014390238700595843,-1.7080998678410238e-07,0.5,0.3456123126707332,0.9914448613738104,2023
2023-02-10 12:00:00,45.82934722222222,422.8579591037357,0.1083814371070822,-0.005308611111111112,-0.010155071432231608,-9.697021792336651e-06,1.577777777777772e-05,0.0,3.378752317507851e-08,-0.0001639916666666665,-0.0003046521429669459,-3.0104691072262326e-07,0.5,0.3456123126707332,1.0,2023
2023-02-10 13:00:00,30.318944444444444,360.24416639950806,0.0841005217297377,-0.0049902777777777775,-0.02409902828768403,-7.807296941619664e-06,1.4499999999999756e-05,0.0,3.856720137776222e-08,-0.00015405833333333359,-0.0007229708486305226,-2.4578906866191875e-07,0.5,0.3456123126707332,0.9914448613738104,2023
2023-02-10 14:00:00,18.131480555555555,251.98404795290787,0.07039147386830424,-0.0037508333333333334,-0.03515773153657726,-5.513904934622389e-06,-2.916666666666624e-06,0.0,-8.21939374395497e-09,-0.00011164999999999988,-0.001054731946097316,-1.6295132991548453e-07,0.5,0.3456123126707332,0.9659258262890683,2023
2023-02-10 15:00:00,10.308986111111112,115.40147083705845,0.08746924014600818,-0.0017472222222222223,-0.03843859593871345,9.48346148577394e-06,-4.1666666666678493e-07,-7.902629168338788e-19,-9.628308199164692e-10,-5.229166666666657e-05,-0.0011531578781614027,2.8479269381919455e-07,0.5,0.3456123126707332,0.9238795325112868,2023
2023-02-10 16:00:00,5.415494444444445,38.24751484494276,0.1463904260118199,0.003631111111111117,-0.03111649371934986,0.00021540187466189797,4.061111111111159e-05,-1.1564823173178713e-18,1.355859410354066e-06,9.675000000000014e-05,-0.0009334948115804991,6.055298416750718e-06,0.49999999999999994,0.3456123126707332,0.8660254037844387,2023
2023-02-11 07:00:00,31.622488095238097,63.446331354748814,0.5094039219719775,0.015560457516339868,0.0342439887770475,8.000984255394768e-05,8.986928104573933e-07,0.0,-2.718325968054622e-07,0.0004665441176470588,0.0010273196633114252,2.4818450556600654e-06,0.49999999999999994,0.3536761221763716,0.7933533402912352,2023
2023-02-11 08:00:00,57.22880833333333,172.33239911696577,0.3427232788138082,0.0009316666666666666,0.039097261302817175,-5.851689052521227e-05,-1.3111111111111274e-05,0.0,-9.753555135471035e-08,3.1883333333333496e-05,0.0011729178390845157,-1.726246050349958e-06,0.5,0.3536761221763716,0.8660254037844387,2023
2023-02-11 09:00:00,170.50902461419753,302.02505978066677,0.5524783045010998,0.036888611111111115,0.03175224606901367,8.83974473916561e-05,-3.633333333333036e-05,0.0,-9.46529213230446e-08,0.0011175583333333339,0.0009525673820704096,2.6803192981465938e-06,0.5,0.3536761221763716,0.9238795325112867,2023
2023-02-11 10:00:00,139.57232499999998,394.50689377928785,0.351427178878261,0.013594722222222222,0.019319501360309882,9.647991108241732e-06,3.130555555555503e-05,0.0,9.31556642988681e-08,0.000398449999999999,0.0005795850408092933,2.6149303395759117e-07,0.5,0.3536761221763716,0.9659258262890683,2023
2023-02-11 11:00:00,203.3104638888889,437.8566627153335,0.4647451198896367,-0.004301388888888893,0.004806337140407224,-1.5460460087053682e-05,2.5027777777778068e-05,0.0,5.763563247629387e-08,-0.00013654999999999768,0.00014419011421221687,-4.811044923545013e-07,0.5,0.3536761221763716,0.9914448613738104,2023
2023-02-11 12:00:00,280.65759444444444,427.6789808502564,0.660098085819388,0.014033333333333344,-0.010167913654478488,4.643881379529981e-05,-3.3722222222221154e-05,0.0,-8.029880716175072e-08,0.00043111666666666707,-0.0003050374096343575,1.4172540560075167e-06,0.5,0.3536761221763716,1.0,2023
2023-02-11 13:00:00,241.05038888888888,364.9723912149347,0.6625211971035565,-0.027293333333333333,-0.02413886095565178,-3.7363147777722135e-05,-4.2805555555553093e-05,0.0,-1.4757283352320555e-07,-0.0008059583333333334,-0.0007241658286695518,-1.076622583274702e-06,0.5,0.3536761221763716,0.9914448613738104,2023
2023-02-11 14:00:00,131.03237777777778,256.4877900438622,0.5205728588742657,0.022850555555555558,-0.03525045625092042,0.00021203676920975836,8.53888888888907e-05,-7.902629168338788e-19,3.163338965907945e-07,0.0006599000000000004,-0.0010575136875276155,6.266202907315515e-06,0.5,0.3536761221763716,0.9659258262890683,2023
2023-02-11 15:00:00,134.95132314814813,119.26155090456977,1.1043075703920937,-0.054384166666666664,-0.03877078676854755,-0.00010161150534813499,-2.1055555555556654e-05,-3.951314584169394e-19,-8.109199115808605e-08,-0.0016252083333333333,-0.001163123603056426,-3.024017563096626e-06,0.5,0.3536761221763716,0.9238795325112868,2023
2023-02-11 16:00:00,36.951712121212125,40.18421095740897,0.933637577990578,-0.015831818181818176,-0.031686556594495444,0.0004106024278874571,-8.651515151515122e-05,0.0,-2.6477118469673142e-06,-0.0004489999999999993,-0.0009505966978348622,1.3112386390713901e-05,0.5,0.3536761221763716,0.8660254037844387,2023
