datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2020-01-01,141.98445277332723,205.32911094211565,0.7344719698428598,0.00043137254901960833,3.4766332157402392e-06,1.4036190956291778e-05,-2.395666437781035e-07,5.955791288544772e-20,-7.816462311034477e-09,1.3013046463721609e-05,1.042989964721609e-07,4.2343066738206365e-07,0.25881904510252074,0.025859852593768648,0.9565075033408157,2020
2020-01-06,199.7001162155794,211.31668469430718,0.9971949514427457,-0.0003276072234762978,-1.6203402457738567e-06,-1.0650249088396708e-05,2.197140707303006e-07,7.23127769519301e-20,7.166265496101787e-09,-9.894130925508159e-06,-4.861020737297726e-08,-3.216573523007323e-07,0.25881904510252074,0.06885935325768229,0.9558683797510532,2020
2020-01-11,226.4257737872,219.3291448102399,1.1001293516707853,0.00018452961157879174,7.498493356901639e-06,5.676420248632632e-06,2.2374833850275715e-07,-4.48348262141399e-20,7.140810303740118e-09,5.468763845813025e-06,2.2495480070681745e-07,1.6815036436785654e-07,0.25881904510252074,0.11171894655354028,0.9546369576427276,2020
2020-01-16,250.43140829694323,224.45098664354995,1.209678574052814,0.0006975982532751092,-3.860636946801158e-05,2.4972329808153482e-05,-1.8085880640465917e-06,0.0,-5.843558497482552e-08,2.1470524017467235e-05,-1.1581910840407654e-06,7.667005697370569e-07,0.25881904510252074,0.13727877211326478,0.9535667466629205,2020
2020-01-21,157.0333193321003,235.4952797978674,0.682245096905161,-0.00014450438843707233,6.128598622612423e-06,-5.086758768995477e-06,2.2546098719814578e-08,4.078744302965035e-20,8.692223624942235e-10,-4.341895482728069e-06,1.8385795867925717e-07,-1.5286352977861073e-07,0.25881904510252074,0.1991364343512429,0.9525646723734802,2020
2020-01-26,111.46799288887222,249.2329057206323,0.4753429860158569,-0.0002682962046204625,-6.8428787459335045e-06,-8.530084751602918e-06,5.5693069306993784e-08,5.892143819668197e-20,1.7047719260761277e-09,-8.065594059405792e-06,-2.0528636237814411e-07,-2.5641397412591126e-07,0.25881904510252074,0.23874128189240412,0.9492332498364677,2020
2020-01-31,124.35014745649264,261.9654434472998,0.5462737782236625,0.0003714792503346727,6.1979390344897234e-06,1.1878435443069452e-05,-4.061579651941191e-06,-2.5777015506482675e-20,-1.3065476525360166e-07,1.2362851405622695e-05,1.85938171034258e-07,3.955494928681628e-07,0.4523449679479679,0.2802995147695005,0.9470410390260888,2020
2020-02-05,291.90594317047874,275.7140932213292,1.115604251829708,-0.00030050761421319906,-4.560798960574512e-06,-9.570136571079154e-06,3.899518417285034e-06,-2.2578725445487533e-21,1.2542224832485547e-07,-1.018508395158127e-05,-1.3682396881755218e-07,-3.247307716298323e-07,0.49999999999999994,0.32133496363098346,0.9441748420736262,2020
2020-02-10,193.6299198959871,290.31873968595755,0.6996016452191993,0.0004118342820999372,5.949034961606464e-06,1.3021793593641415e-05,-9.234661606599266e-08,-2.7211348642773444e-20,-2.8301056258973583e-09,1.2382732447817913e-05,1.784710488484795e-07,3.9150283949701205e-07,0.49999999999999994,0.3617782892608077,0.940959690353456,2020
2020-02-15,229.3208713064188,307.0750727391398,0.7987656325916119,-0.00019436801375752408,1.0299691852614958e-06,-6.265365733774317e-06,-1.4985873971198042e-07,-2.194773590782596e-20,-4.7258733331104465e-09,-5.7860827908120446e-06,3.0899075557502665e-08,-1.865432100132952e-07,0.49999999999999994,0.4015589605112927,0.9377251408895106,2020
